Date,Day,Video #,Videolink,Video Length,Timestamp,Timelink,Tag,Action,Attempt,Level,Result Level,Coins,Coins Balance,Spring,Spring Balance,Vacuum,Vacuum Balance,Fan,Fan Balance,Icegun,Icegun Balance,Firework,Firework Balance,Hourglass,Hourglass Balance,Coins in $,Boosters in $,Coins in $ + Boosters in $
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:46:57,0:46:57,Level,Finish,168,163,Win,,629,,13,,9,,10,,15,,12,,14,12.52,95.98,108.50
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:47:09,0:47:09,Level,Start,,164,,,629,,13,,9,,10,,15,,12,,14,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:49:17,0:49:17,Level,Finish,169,164,Win,,629,,13,,9,,10,,15,,12,,14,12.52,95.98,108.50
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:49:32,0:49:32,Level,Use,,165,,,629,,13,,9,,10,,15,-1,11,-1,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:49:34,0:49:34,Level,Start,,165,,,629,,13,,9,,10,,15,,11,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:52:25,0:52:25,Level,Finish,170,165,Win,,629,,13,,9,,10,,15,,11,,13,12.52,93.60,106.11
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:52:35,0:52:35,Event,Reward,,,,,629,,13,,9,,10,,15,,11,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:52:44,0:52:44,Level,Use,,166,,,629,,13,,9,,10,,15,-1,10,-1,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:52:44,0:52:44,Level,Start,,166,,,629,,13,,9,,10,,15,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:54:05,0:54:05,Level,Finish,171,166,Win,,629,,13,,9,,10,,15,,10,,12,12.52,91.21,103.72
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:54:13,0:54:13,Menu,Star Chest,,166,,30,659,,13,1,10,,10,,15,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:54:22,0:54:22,Level,Start,,167,,,659,,13,,10,,10,,15,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:56:02,0:56:02,Level,Finish,172,167,Win,,659,,13,,10,,10,,15,,10,,12,13.11,93.13,106.25
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:56:15,0:56:15,Level,Start,,168,,,659,,13,,10,,10,,15,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:57:16,0:57:16,Level,Finish,173,168,Win,,659,,13,,10,,10,,15,,10,,12,13.11,93.13,106.25
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:57:33,0:57:33,Level,Start,,169,,,659,,13,,10,,10,,15,,10,,12,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:59:13,0:59:13,Level,Finish,174,169,Win,,659,,13,,10,,10,,15,,10,,12,13.11,93.13,106.25
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:59:21,0:59:21,Menu,Level Chest,,169,,20,679,1,14,,10,,10,,15,,10,1,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:59:29,0:59:29,Level,Start,,170,,,679,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,0:59:58,0:59:58,Level,Finish,175,170,Lose,,679,,14,,10,,10,,15,,10,,13,13.51,95.52,109.03
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:00:09,1:00:09,Level,Start,,170,,,679,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:01:57,1:01:57,Level,Play On,,170,,-100,579,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:02:44,1:02:44,Level,Finish,176,170,Win,,579,,14,,10,,10,,15,,10,,13,11.52,95.52,107.04
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:02:57,1:02:57,Level,Start,,171,,,579,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:04:21,1:04:21,Level,Finish,177,171,Win,,579,,14,,10,,10,,15,,10,,13,11.52,95.52,107.04
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:04:26,1:04:26,Event,Reward,,,,30,609,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:04:34,1:04:34,Level,Start,,172,,,609,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:05:17,1:05:17,Level,Finish,178,172,Win,,609,,14,,10,,10,,15,,10,,13,12.12,95.52,107.64
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:05:29,1:05:29,Level,Start,,173,,,609,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:07:44,1:07:44,Level,Finish,179,173,Win,,609,,14,,10,,10,,15,,10,,13,12.12,95.52,107.64
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:07:57,1:07:57,Level,Start,,174,,,609,,14,,10,,10,,15,,10,,13,,,
02/16/24,3,6,https://youtu.be/hEVSKJEpH8A?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:10:35,1:10:20,1:10:20,Level,Finish,180,174,Win,,609,,14,,10,,10,,15,,10,,13,12.12,95.52,107.64
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:00:01,0:00:01,Loading,Start,,,,,609,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:00:16,0:00:16,Menu,Daily,,,,20,629,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:00:33,0:00:33,Event,Reward,,,,,629,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:00:49,0:00:49,Team,Help,,,,3,632,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:00:52,0:00:52,Level,Start,,175,,,632,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:02:08,0:02:08,Level,Finish,181,175,Win,,632,,14,,10,,10,,15,,10,,13,12.58,95.52,108.10
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:02:23,0:02:23,Level,Start,,176,,,632,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:03:44,0:03:44,Level,Finish,182,176,Win,,632,,14,,10,,10,,15,,10,,13,12.58,95.52,108.10
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:03:59,0:03:59,Level,Start,,177,,,632,,14,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:05:20,0:05:20,Level,Finish,183,177,Win,,632,,14,,10,,10,,15,,10,,13,12.58,95.52,108.10
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:05:30,0:05:30,Menu,Star Chest,,177,,20,652,1,15,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:05:38,0:05:38,Level,Start,,178,,,652,,15,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:07:07,0:07:07,Level,Finish,184,178,Win,,652,,15,,10,,10,,15,,10,,13,12.97,96.32,109.29
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:07:20,0:07:20,Level,Start,,179,,,652,,15,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:09:12,0:09:12,Level,Finish,185,179,Win,,652,,15,,10,,10,,15,,10,,13,12.97,96.32,109.29
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:09:22,0:09:22,Menu,Level Chest,,179,,20,672,,15,1,11,,10,,15,,10,1,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:09:29,0:09:29,Level,Start,,180,,,672,,15,,11,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:10:45,0:10:45,Level,Finish,186,180,Win,,672,,15,,11,,10,,15,,10,,14,13.37,99.83,113.21
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:11:05,0:11:05,Level,Start,,181,,,672,,15,,11,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:12:33,0:12:33,Level,Finish,187,181,Win,,672,,15,,11,,10,,15,,10,,14,13.37,99.83,113.21
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:12:44,0:12:44,Level,Start,,182,,,672,,15,,11,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:14:51,0:14:51,Level,Finish,188,182,Win,,672,,15,,11,,10,,15,,10,,14,13.37,99.83,113.21
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:15:05,0:15:05,Level,Start,,183,,,672,,15,,11,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:16:27,0:16:27,Level,Finish,189,183,Win,,672,,15,,11,,10,,15,,10,,14,13.37,99.83,113.21
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:16:41,0:16:41,Level,Start,,184,,,672,,15,,11,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:19:05,0:19:05,Level,Use,,184,,,672,,15,-1,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:19:08,0:19:08,Level,Finish,190,184,Win,,672,,15,,10,,10,,15,,10,,14,13.37,97.91,111.28
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:19:22,0:19:22,Level,Start,,185,,,672,,15,,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:20:19,0:20:19,Level,Finish,191,185,Win,,672,,15,,10,,10,,15,,10,,14,13.37,97.91,111.28
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:20:33,0:20:33,Level,Start,,186,,,672,,15,,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:22:19,0:22:19,Level,Finish,192,186,Win,,672,,15,,10,,10,,15,,10,,14,13.37,97.91,111.28
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:22:34,0:22:34,Level,Start,,187,,,672,,15,,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:24:46,0:24:46,Level,Finish,193,187,Win,,672,,15,,10,,10,,15,,10,,14,13.37,97.91,111.28
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:25:02,0:25:02,Level,Start,,188,,,672,,15,,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:26:38,0:26:38,Level,Finish,194,188,Win,,672,,15,,10,,10,,15,,10,,14,13.37,97.91,111.28
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:26:50,0:26:50,Menu,Star Chest,,188,,10,682,1,16,,10,,10,,15,,10,,14,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:27:00,0:27:00,Level,Use,,189,,,682,,16,,10,,10,,15,,10,-1,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:27:02,0:27:02,Level,Start,,189,,,682,,16,,10,,10,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:29:47,0:29:47,Level,Use,,189,,,682,,16,,10,-1,9,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:29:51,0:29:51,Level,Play On,,189,,-100,582,,16,,10,,9,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:30:13,0:30:13,Level,Use,,189,,,582,,16,,10,-1,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:30:23,0:30:23,Level,Use,,189,,,582,,16,,10,,8,-1,14,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:30:26,0:30:26,Level,Finish,195,189,Win,,582,,16,,10,,8,,14,,10,,13,11.58,93.00,104.58
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:30:37,0:30:37,Menu,Level Chest,,189,,10,592,,16,,10,,8,1,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:30:46,0:30:46,Level,Start,,190,,,592,,16,,10,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:32:41,0:32:41,Level,Finish,196,190,Win,,592,,16,,10,,8,,15,,10,,13,11.78,94.59,106.37
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:32:52,0:32:52,Event,Reward,,,,,592,,16,1,11,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:32:56,0:32:56,Level,Start,,191,,,592,,16,,11,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:34:13,0:34:13,Level,Finish,197,191,Win,,592,,16,,11,,8,,15,,10,,13,11.78,96.52,108.30
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:34:30,0:34:30,Level,Start,,192,,,592,,16,,11,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:36:22,0:36:22,Level,Finish,198,192,Win,,592,,16,,11,,8,,15,,10,,13,11.78,96.52,108.30
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:36:37,0:36:37,Level,Start,,193,,,592,,16,,11,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:38:38,0:38:38,Level,Finish,199,193,Win,,592,,16,,11,,8,,15,,10,,13,11.78,96.52,108.30
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:38:54,0:38:54,Level,Start,,194,,,592,,16,,11,,8,,15,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:41:06,0:41:06,Level,Use,,194,,,592,,16,,11,,8,-1,14,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:41:33,0:41:33,Level,Finish,200,194,Win,,592,,16,,11,,8,,14,,10,,13,11.78,94.92,106.71
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:41:50,0:41:50,Level,Start,,195,,,592,,16,,11,,8,,14,,10,,13,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:43:27,0:43:27,Level,Finish,201,195,Win,,592,,16,,11,,8,,14,,10,,13,11.78,94.92,106.71
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:43:41,0:43:41,Level,Use,,196,,,592,,16,,11,,8,,14,,10,-1,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:43:42,0:43:42,Level,Start,,196,,,592,,16,,11,,8,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:45:08,0:45:08,Level,Finish,202,196,Win,,592,,16,,11,,8,,14,,10,,12,11.78,93.33,105.11
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:45:20,0:45:20,Level,Start,,197,,,592,,16,,11,,8,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:47:06,0:47:06,Level,Finish,203,197,Win,,592,,16,,11,,8,,14,,10,,12,11.78,93.33,105.11
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:47:21,0:47:21,Level,Start,,198,,,592,,16,,11,,8,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:49:13,0:49:13,Level,Finish,204,198,Win,,592,,16,,11,,8,,14,,10,,12,11.78,93.33,105.11
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:49:25,0:49:25,Level,Start,,199,,,592,,16,,11,,8,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:51:29,0:51:29,Level,Finish,205,199,Win,,592,,16,,11,,8,,14,,10,,12,11.78,93.33,105.11
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:51:42,0:51:42,Menu,Level Chest,,199,,10,602,,16,,11,1,9,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:51:50,0:51:50,Level,Start,,200,,,602,,16,,11,,9,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:55:06,0:55:06,Level,Finish,206,200,Win,,602,,16,,11,,9,,14,,10,,12,11.98,94.59,106.57
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:55:23,0:55:23,Level,Start,,201,,,602,,16,,11,,9,,14,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:58:10,0:58:10,Level,Use,,201,,,602,,16,,11,,9,-1,13,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:58:21,0:58:21,Level,Play On,,201,,-100,502,,16,,11,,9,,13,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:58:47,0:58:47,Level,Finish,207,201,Win,,502,,16,,11,,9,,13,,10,,12,9.99,93.00,102.99
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:58:58,0:58:58,Menu,Star Chest,,201,,20,522,,16,1,12,,9,,13,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,0:59:06,0:59:06,Level,Start,,202,,,522,,16,,12,,9,,13,,10,,12,,,
02/17/24,4,7,https://youtu.be/_EENjJeiXkk?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:35,1:01:45,1:01:45,Level,Finish,208,202,Win,,522,,16,,12,,9,,13,,10,,12,10.39,94.92,105.31
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:00:01,0:00:01,Loading,Start,,,,,522,,16,,12,,9,,13,,10,,12,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:00:12,0:00:12,Event,Reward,,,,200,722,1,17,1,13,1,10,1,14,3,13,3,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:00:21,0:00:21,Event,Reward,,,,,722,,17,,13,,10,,14,,13,,15,,,
02/17/24,4,8,https://youtu.be/jKEek1bwF1Q?list=PLI7hZ4WIZWHN_jjjx4kziE-p557HJaQyz,1:02:16,0:00:39,0:00:39,Team,Help,,,,3,725,,17,,13,,10,,14,,13,,15,,,
